canvassim,ZINC06648713-2 ,15a           ,15a-charge      ,15b,15b-charge,21-1,21-2,43,43-charge,55,55-charge,65,70,70-charge,78a,78a-charge,78b,78b-charge,80,81,81-charge,82,83,84,85-1,85-2,85-3,86,96,96-charge,97,97-charge,98,98-charge,99,99-charge,100,100-charge,101,101-charge,102,102-charge,103,103-charge,104,104-charge,105,105-charge,151831        ,CheCOSP01-t,CheCOSP02,CheCOSP03,CheCOSP04-t,CheCOSP05-t,CheCOSP06,CheCOSP07-t,CheCOSP08-t,CheCOSP09,CheCOSP010-c,CheCOSP11-t,CheCOSP12,CheCOSP13-t,CheCOSP14,CheCOSP15-t,CheCOSP19,CheCOSP20,CheCOSP21,CheCOSP22,CheCOSP23,CheCOSP24,CheCOSP25,CheCOSP26,CheCOSP26-charge,CheCOSP27,CheCOSP28,CheCOSP29,CheCOSP30-R,CheCOSP30-R-charge,CheCOSP31,CheCOSP32,CheCOSP33-R,CheCOSP33-R-charge,CheCOSP34,CheCOSP35,CheCOSP35-charge,CheCOSP36-R,CheCOSP36-R-1,CheCOSP37,CheCOSP38,CheCOSP38-charge,CheCOSP39,CheCOSP40,CheCOSP40-charge,CheCOSP41,CheCOSP42-R,CheCOSP43-R,CheCOSP44,CheCOSP45,CheCOSP46,CheCOSP47,CheCOSP48,CheCOSP49,CheCOSP50,CheCOSP51,CheCOSP52,CheCOSP53,CheCOSP54,CheCOSP54-charge,CheCOSP55,CheCOSP56,CheCOSP57-charge,CheCOSP58-R,CheCOSP58-R-1,CheCOSP59,CheCOSP59-charge,CheCOSP60,CheCOSP61,CheCOSP62,CheCOSP62-charge,CheCOSP63,CheCOSP64,CheCOSP64-1,DHN1           ,DHN2           ,LA1011-1        ,LA1011-2       ,LA1014        ,LA1014-charge     ,LA1026-1     ,LA1026-2    ,Novobiocin    ,ZINC06648713-1,ZINC09256574  ,goniothalamin ,CheCOSP57
78b-charge,0.0597826,0.329268,0.36478,0.337423,0.371069,0.226519,0.240223,0.260116,0.260116,0.396226,0.435065,0.396341,0.516779,0.725191,0.541667,0.748031,0.72093,1,0.297619,0.304348,0.304348,0.292398,0.285714,0.282486,0.286517,0.286517,0.286517,0.266667,0.201117,0.202247,0.2,0.201149,0.186047,0.187135,0.185792,0.213483,0.19774,0.19774,0.290123,0.324841,0.172414,0.2,0.171779,0.171779,0.313253,0.315152,0.251397,0.251397,0.0596026,0.0572917,0.0705128,0.0314465,0.0662651,0.0295858,0.0645161,0.0612245,0.0612245,0.0604396,0.0572917,0.0575916,0.0645161,0.0612245,0.0645161,0.0612245,0.0357143,0.0628272,0.0607735,0.0645161,0.0314465,0.0696203,0.0714286,0.0710059,0.0710059,0.0693642,0.0773481,0.025974,0.0742857,0.0742857,0.0462428,0.0797872,0.0639535,0.0639535,0.0731707,0.0828729,0.0828729,0.0752688,0.0752688,0.0639535,0.0819672,0.0819672,0.0531915,0.0815217,0.0815217,0.0797872,0.0674157,0.0655738,0.0604396,0.0645161,0.0726257,0.0722222,0.0726257,0.0722222,0.0726257,0.0726257,0.0645161,0.0645161,0.0645161,0.0645161,0.0314465,0.030303,0.0710059,0.0752688,0.0752688,0.0710059,0.0710059,0.0693642,0.0714286,0.0731707,0.0731707,0.0607735,0.0736842,0.0736842,0.0765027,0.0890052,0.102564,0.102564,0.0909091,0.0909091,0.0980392,0.0980392,0.08,0.0597826,0.0604396,0.0675676,0.0710059
80,0.0611111,0.658915,0.664062,0.475862,0.486111,0.388535,0.388535,0.35443,0.363057,0.313253,0.315152,0.323529,0.261364,0.261364,0.238636,0.238636,0.297619,0.297619,1,0.760684,0.760684,0.854701,0.601449,0.592857,0.595745,0.595745,0.595745,0.534247,0.310559,0.3125,0.295597,0.297468,0.242236,0.24375,0.238372,0.239766,0.268293,0.276074,0.40411,0.406897,0.162791,0.169591,0.161491,0.16875,0.455782,0.458904,0.301775,0.309524,0.0612245,0.0473684,0.0723684,0.0322581,0.0679012,0.030303,0.0543478,0.0515464,0.0515464,0.05,0.0473684,0.047619,0.0543478,0.0515464,0.0543478,0.0515464,0.0365854,0.0529101,0.0502793,0.0543478,0.0322581,0.0714286,0.0864198,0.120253,0.120253,0.198675,0.0977011,0.0266667,0.0887574,0.0887574,0.0473373,0.198795,0.0718563,0.0718563,0.075,0.0971429,0.0971429,0.0828729,0.0828729,0.0718563,0.127907,0.127907,0.102273,0.127168,0.127168,0.198795,0.0751445,0.079096,0.05,0.0543478,0.0561798,0.0558659,0.0561798,0.0558659,0.0561798,0.0561798,0.0543478,0.0543478,0.0543478,0.0543478,0.0322581,0.0310559,0.120253,0.0828729,0.0828729,0.120253,0.120253,0.198675,0.205479,0.124183,0.124183,0.0502793,0.0869565,0.0869565,0.0662983,0.102703,0.12,0.12,0.0994152,0.0994152,0.115646,0.115646,0.081448,0.0611111,0.0617978,0.0769231,0.120253
81,0.0639535,0.688525,0.694215,0.492754,0.50365,0.4,0.4,0.364238,0.373333,0.320755,0.322785,0.323171,0.266272,0.266272,0.242604,0.242604,0.304348,0.304348,0.760684,1,1,0.741667,0.5,0.493056,0.496552,0.496552,0.496552,0.479452,0.318182,0.320261,0.302632,0.304636,0.246753,0.248366,0.242424,0.243902,0.273885,0.282051,0.417266,0.42029,0.163636,0.170732,0.162338,0.169935,0.471429,0.47482,0.308642,0.31677,0.0647482,0.0494506,0.0763889,0.0340136,0.0714286,0.0318471,0.0568182,0.0537634,0.0537634,0.0523256,0.0494506,0.0497238,0.0568182,0.0537634,0.0568182,0.0537634,0.0384615,0.0552486,0.0526316,0.0568182,0.0340136,0.0753425,0.0909091,0.0903226,0.0903226,0.0880503,0.0892857,0.028169,0.0931677,0.0931677,0.0496894,0.0977011,0.0754717,0.0754717,0.0789474,0.0952381,0.0952381,0.0804598,0.0804598,0.0754717,0.100592,0.100592,0.0689655,0.1,0.1,0.0977011,0.0787879,0.0764706,0.0523256,0.0568182,0.0588235,0.0584795,0.0588235,0.0584795,0.0588235,0.0588235,0.0568182,0.0568182,0.0568182,0.0568182,0.0340136,0.0326797,0.0903226,0.0804598,0.0804598,0.0903226,0.0903226,0.0880503,0.0909091,0.0933333,0.0933333,0.0526316,0.0786517,0.0786517,0.0693642,0.107345,0.111111,0.111111,0.0909091,0.0909091,0.106383,0.106383,0.084507,0.0639535,0.0584795,0.0814815,0.0903226
81-charge,0.0639535,0.688525,0.694215,0.492754,0.50365,0.4,0.4,0.364238,0.373333,0.320755,0.322785,0.323171,0.266272,0.266272,0.242604,0.242604,0.304348,0.304348,0.760684,1,1,0.741667,0.5,0.493056,0.496552,0.496552,0.496552,0.479452,0.318182,0.320261,0.302632,0.304636,0.246753,0.248366,0.242424,0.243902,0.273885,0.282051,0.417266,0.42029,0.163636,0.170732,0.162338,0.169935,0.471429,0.47482,0.308642,0.31677,0.0647482,0.0494506,0.0763889,0.0340136,0.0714286,0.0318471,0.0568182,0.0537634,0.0537634,0.0523256,0.0494506,0.0497238,0.0568182,0.0537634,0.0568182,0.0537634,0.0384615,0.0552486,0.0526316,0.0568182,0.0340136,0.0753425,0.0909091,0.0903226,0.0903226,0.0880503,0.0892857,0.028169,0.0931677,0.0931677,0.0496894,0.0977011,0.0754717,0.0754717,0.0789474,0.0952381,0.0952381,0.0804598,0.0804598,0.0754717,0.100592,0.100592,0.0689655,0.1,0.1,0.0977011,0.0787879,0.0764706,0.0523256,0.0568182,0.0588235,0.0584795,0.0588235,0.0584795,0.0588235,0.0588235,0.0568182,0.0568182,0.0568182,0.0568182,0.0340136,0.0326797,0.0903226,0.0804598,0.0804598,0.0903226,0.0903226,0.0880503,0.0909091,0.0933333,0.0933333,0.0526316,0.0786517,0.0786517,0.0693642,0.107345,0.111111,0.111111,0.0909091,0.0909091,0.106383,0.106383,0.084507,0.0639535,0.0584795,0.0814815,0.0903226
82,0.0601093,0.643939,0.648855,0.466216,0.47619,0.38125,0.38125,0.347826,0.35625,0.307692,0.309524,0.317919,0.256983,0.256983,0.234637,0.234637,0.292398,0.292398,0.854701,0.741667,0.741667,1,0.566434,0.547945,0.55102,0.55102,0.55102,0.52349,0.304878,0.306748,0.290123,0.291925,0.237805,0.239264,0.234286,0.235632,0.263473,0.271084,0.395973,0.398649,0.16,0.166667,0.158537,0.165644,0.446667,0.449664,0.296512,0.304094,0.06,0.0466321,0.0709677,0.0316456,0.0666667,0.0297619,0.0534759,0.0507614,0.0507614,0.0491803,0.0466321,0.046875,0.0534759,0.0507614,0.0534759,0.0507614,0.0359281,0.0520833,0.0494506,0.0534759,0.0316456,0.0700637,0.0848485,0.118012,0.118012,0.142857,0.0960452,0.0261438,0.0872093,0.0872093,0.0465116,0.147727,0.0705882,0.0705882,0.0736196,0.0955056,0.0955056,0.0815217,0.0815217,0.0705882,0.125714,0.125714,0.100559,0.125,0.125,0.147727,0.0738636,0.0777778,0.0491803,0.0534759,0.0552486,0.0549451,0.0552486,0.0549451,0.0552486,0.0552486,0.0534759,0.0534759,0.0534759,0.0534759,0.0316456,0.0304878,0.118012,0.0815217,0.0815217,0.118012,0.118012,0.142857,0.147436,0.121795,0.121795,0.0494506,0.0855615,0.0855615,0.0652174,0.101064,0.117647,0.117647,0.0977011,0.0977011,0.113333,0.113333,0.0803571,0.0601093,0.0607735,0.0753425,0.118012
83,0.0588235,0.444444,0.447368,0.613139,0.613139,0.363636,0.424051,0.331325,0.331325,0.264045,0.265537,0.26087,0.244565,0.251366,0.222826,0.229508,0.278409,0.285714,0.601449,0.5,0.5,0.566434,1,0.854839,0.84127,0.84127,0.84127,0.698529,0.191257,0.192308,0.176796,0.177778,0.156425,0.157303,0.157895,0.15873,0.327161,0.327161,0.261905,0.263473,0.203488,0.203488,0.190184,0.190184,0.3,0.301775,0.359281,0.359281,0.0584416,0.0456853,0.0691824,0.0308642,0.0650888,0.0290698,0.052356,0.0497512,0.0497512,0.0481283,0.0456853,0.0459184,0.052356,0.0497512,0.052356,0.0497512,0.0350877,0.0510204,0.0483871,0.052356,0.0308642,0.068323,0.0828402,0.0952381,0.0952381,0.13253,0.0939227,0.0254777,0.0730337,0.0730337,0.0454545,0.138122,0.0689655,0.0689655,0.0783133,0.0874317,0.0874317,0.0797872,0.0797872,0.0689655,0.104396,0.104396,0.0983607,0.103825,0.103825,0.138122,0.0722222,0.076087,0.0481283,0.052356,0.0540541,0.0537634,0.0540541,0.0537634,0.0540541,0.0540541,0.052356,0.052356,0.052356,0.052356,0.0308642,0.0297619,0.0952381,0.0797872,0.0797872,0.0952381,0.0952381,0.13253,0.136646,0.0981595,0.0981595,0.0483871,0.078125,0.078125,0.0638298,0.0989583,0.09375,0.09375,0.101695,0.101695,0.089172,0.089172,0.0789474,0.0588235,0.0594595,0.0733333,0.0952381
84,0.0582011,0.43871,0.441558,0.604317,0.604317,0.359281,0.41875,0.327381,0.327381,0.261111,0.26257,0.258065,0.241935,0.248649,0.22043,0.227027,0.275281,0.282486,0.592857,0.493056,0.493056,0.547945,0.854839,1,0.828125,0.828125,0.828125,0.676259,0.189189,0.190217,0.174863,0.175824,0.154696,0.155556,0.15625,0.157068,0.323171,0.323171,0.258824,0.260355,0.201149,0.201149,0.187879,0.187879,0.296512,0.298246,0.35503,0.35503,0.0576923,0.0452261,0.068323,0.0304878,0.0643275,0.0287356,0.0518135,0.0492611,0.0492611,0.047619,0.0452261,0.0454545,0.0518135,0.0492611,0.0518135,0.0492611,0.0346821,0.050505,0.0478723,0.0518135,0.0304878,0.0674847,0.0818713,0.0941176,0.0941176,0.130952,0.117318,0.0251572,0.0722222,0.0722222,0.0449438,0.136612,0.0681818,0.0681818,0.077381,0.0864865,0.0864865,0.0789474,0.0789474,0.0681818,0.103261,0.103261,0.0972973,0.102703,0.102703,0.136612,0.0714286,0.0752688,0.047619,0.0518135,0.0534759,0.0531915,0.0534759,0.0531915,0.0534759,0.0534759,0.0518135,0.0518135,0.0518135,0.0518135,0.0304878,0.0294118,0.0941176,0.0789474,0.0789474,0.0941176,0.0941176,0.130952,0.134969,0.0969697,0.0969697,0.0478723,0.0942408,0.0942408,0.0631579,0.0979381,0.0925926,0.0925926,0.145349,0.145349,0.0880503,0.0880503,0.0782609,0.0582011,0.0588235,0.0723684,0.0941176
85-1,0.0575916,0.461039,0.445161,0.630435,0.607143,0.363095,0.42236,0.347305,0.331361,0.27933,0.266667,0.262032,0.259459,0.252688,0.237838,0.231183,0.293785,0.286517,0.595745,0.496552,0.496552,0.55102,0.84127,0.828125,1,1,1,0.666667,0.206522,0.194595,0.192308,0.180328,0.172222,0.160221,0.172775,0.161458,0.343558,0.327273,0.278107,0.264706,0.219653,0.205714,0.207317,0.192771,0.315789,0.302326,0.375,0.358824,0.056962,0.0447761,0.0674847,0.0301205,0.0635838,0.0284091,0.0512821,0.0487805,0.0487805,0.0471204,0.0447761,0.045,0.0512821,0.0487805,0.0512821,0.0487805,0.0342857,0.05,0.0473684,0.0512821,0.0301205,0.0666667,0.0809249,0.0994152,0.0994152,0.136095,0.0918919,0.0248447,0.0773481,0.0773481,0.0444444,0.141304,0.0674157,0.0674157,0.0764706,0.115385,0.115385,0.118919,0.118919,0.0674157,0.108108,0.108108,0.0962567,0.107527,0.107527,0.141304,0.0706522,0.0744681,0.0471204,0.0512821,0.0529101,0.0526316,0.0529101,0.0526316,0.0529101,0.0529101,0.0512821,0.0512821,0.0512821,0.0512821,0.0301205,0.0290698,0.0994152,0.118919,0.118919,0.0994152,0.0994152,0.136095,0.140244,0.10241,0.10241,0.0473684,0.0820513,0.0820513,0.0625,0.0969388,0.0981595,0.0981595,0.105556,0.105556,0.09375,0.09375,0.0775862,0.0575916,0.0582011,0.0714286,0.0994152
85-2,0.0575916,0.461039,0.445161,0.630435,0.607143,0.363095,0.42236,0.347305,0.331361,0.27933,0.266667,0.262032,0.259459,0.252688,0.237838,0.231183,0.293785,0.286517,0.595745,0.496552,0.496552,0.55102,0.84127,0.828125,1,1,1,0.666667,0.206522,0.194595,0.192308,0.180328,0.172222,0.160221,0.172775,0.161458,0.343558,0.327273,0.278107,0.264706,0.219653,0.205714,0.207317,0.192771,0.315789,0.302326,0.375,0.358824,0.056962,0.0447761,0.0674847,0.0301205,0.0635838,0.0284091,0.0512821,0.0487805,0.0487805,0.0471204,0.0447761,0.045,0.0512821,0.0487805,0.0512821,0.0487805,0.0342857,0.05,0.0473684,0.0512821,0.0301205,0.0666667,0.0809249,0.0994152,0.0994152,0.136095,0.0918919,0.0248447,0.0773481,0.0773481,0.0444444,0.141304,0.0674157,0.0674157,0.0764706,0.115385,0.115385,0.118919,0.118919,0.0674157,0.108108,0.108108,0.0962567,0.107527,0.107527,0.141304,0.0706522,0.0744681,0.0471204,0.0512821,0.0529101,0.0526316,0.0529101,0.0526316,0.0529101,0.0529101,0.0512821,0.0512821,0.0512821,0.0512821,0.0301205,0.0290698,0.0994152,0.118919,0.118919,0.0994152,0.0994152,0.136095,0.140244,0.10241,0.10241,0.0473684,0.0820513,0.0820513,0.0625,0.0969388,0.0981595,0.0981595,0.105556,0.105556,0.09375,0.09375,0.0775862,0.0575916,0.0582011,0.0714286,0.0994152
85-3,0.0575916,0.461039,0.445161,0.630435,0.607143,0.363095,0.42236,0.347305,0.331361,0.27933,0.266667,0.262032,0.259459,0.252688,0.237838,0.231183,0.293785,0.286517,0.595745,0.496552,0.496552,0.55102,0.84127,0.828125,1,1,1,0.666667,0.206522,0.194595,0.192308,0.180328,0.172222,0.160221,0.172775,0.161458,0.343558,0.327273,0.278107,0.264706,0.219653,0.205714,0.207317,0.192771,0.315789,0.302326,0.375,0.358824,0.056962,0.0447761,0.0674847,0.0301205,0.0635838,0.0284091,0.0512821,0.0487805,0.0487805,0.0471204,0.0447761,0.045,0.0512821,0.0487805,0.0512821,0.0487805,0.0342857,0.05,0.0473684,0.0512821,0.0301205,0.0666667,0.0809249,0.0994152,0.0994152,0.136095,0.0918919,0.0248447,0.0773481,0.0773481,0.0444444,0.141304,0.0674157,0.0674157,0.0764706,0.115385,0.115385,0.118919,0.118919,0.0674157,0.108108,0.108108,0.0962567,0.107527,0.107527,0.141304,0.0706522,0.0744681,0.0471204,0.0512821,0.0529101,0.0526316,0.0529101,0.0526316,0.0529101,0.0529101,0.0512821,0.0512821,0.0512821,0.0512821,0.0301205,0.0290698,0.0994152,0.118919,0.118919,0.0994152,0.0994152,0.136095,0.140244,0.10241,0.10241,0.0473684,0.0820513,0.0820513,0.0625,0.0969388,0.0981595,0.0981595,0.105556,0.105556,0.09375,0.09375,0.0775862,0.0575916,0.0582011,0.0714286,0.0994152
86,0.0578947,0.426752,0.420382,0.588652,0.577465,0.349112,0.398773,0.317647,0.309942,0.252747,0.247253,0.243386,0.234043,0.234043,0.212766,0.212766,0.266667,0.266667,0.534247,0.479452,0.479452,0.52349,0.698529,0.676259,0.666667,0.666667,0.666667,1,0.181818,0.176471,0.167568,0.162162,0.147541,0.142077,0.149485,0.14433,0.313253,0.305389,0.25,0.244186,0.193182,0.186441,0.179641,0.172619,0.287356,0.281609,0.345029,0.337209,0.0573248,0.045,0.0679012,0.030303,0.0639535,0.0285714,0.0515464,0.0490196,0.0490196,0.0473684,0.045,0.0452261,0.0515464,0.0490196,0.0515464,0.0490196,0.0344828,0.0502513,0.047619,0.0515464,0.030303,0.0670732,0.0813954,0.0809249,0.0809249,0.0977011,0.0806452,0.025,0.0659341,0.0659341,0.0446927,0.10582,0.0677966,0.0677966,0.0769231,0.0744681,0.0744681,0.0618557,0.0618557,0.0677966,0.0909091,0.0909091,0.0967742,0.0904255,0.0904255,0.10582,0.0828729,0.104396,0.0473684,0.0515464,0.0588235,0.0585106,0.0588235,0.0585106,0.0588235,0.0588235,0.0515464,0.0515464,0.0515464,0.0515464,0.030303,0.0292398,0.0809249,0.0618557,0.0618557,0.0809249,0.0809249,0.0977011,0.100592,0.0833333,0.0833333,0.047619,0.0659898,0.0659898,0.0684211,0.0974359,0.0787879,0.0787879,0.076087,0.076087,0.0740741,0.0740741,0.0779221,0.0578947,0.0585106,0.0718954,0.0809249
96,0.0561798,0.517986,0.346154,0.379085,0.241176,0.149733,0.137566,0.278788,0.165746,0.34375,0.20904,0.193548,0.288235,0.164894,0.25731,0.143617,0.335404,0.201117,0.310559,0.318182,0.318182,0.304878,0.191257,0.189189,0.206522,0.206522,0.206522,0.181818,1,0.710744,0.677686,0.463768,0.437956,0.272727,0.4,0.251497,0.305732,0.184971,0.507463,0.331126,0.287582,0.16568,0.304965,0.171975,0.485915,0.320755,0.323171,0.205556,0.0625,0.0594595,0.0457516,0.0261438,0.0493827,0.0308642,0.0611111,0.0634921,0.0634921,0.0568182,0.0594595,0.0597826,0.0611111,0.0634921,0.0611111,0.0634921,0.0308642,0.0594595,0.0571429,0.0611111,0.0261438,0.0451613,0.0679012,0.0674847,0.0674847,0.0658683,0.0742857,0.0202703,0.0647059,0.0647059,0.0481928,0.0828729,0.0538922,0.0538922,0.05625,0.0924855,0.0924855,0.0782123,0.0782123,0.0538922,0.079096,0.079096,0.0437158,0.0847458,0.0847458,0.0828729,0.0639535,0.0621469,0.0568182,0.0611111,0.0632184,0.0628571,0.0632184,0.0628571,0.0632184,0.0632184,0.0611111,0.0611111,0.0611111,0.0611111,0.0261438,0.0251572,0.0674847,0.0782123,0.0782123,0.0674847,0.0674847,0.0658683,0.0679012,0.0696203,0.0696203,0.0571429,0.0648649,0.0648649,0.091954,0.110497,0.1,0.1,0.0946746,0.0946746,0.0952381,0.0952381,0.145631,0.0561798,0.0568182,0.0785714,0.0674847
96-charge,0.0564972,0.346154,0.431507,0.235294,0.3125,0.163043,0.163043,0.160221,0.280488,0.20904,0.275449,0.194595,0.165775,0.165775,0.144385,0.144385,0.202247,0.202247,0.3125,0.320261,0.320261,0.306748,0.192308,0.190217,0.194595,0.194595,0.194595,0.176471,0.710744,1,0.463768,0.675,0.272727,0.433824,0.251497,0.324841,0.179191,0.307692,0.331126,0.41844,0.159763,0.225,0.165605,0.307143,0.320755,0.482269,0.2,0.325153,0.0629371,0.0597826,0.0460526,0.0263158,0.0496894,0.0310559,0.0614525,0.0638298,0.0638298,0.0571429,0.0597826,0.0601093,0.0614525,0.0638298,0.0614525,0.0638298,0.0310559,0.0597826,0.0574713,0.0614525,0.0263158,0.0454545,0.068323,0.0679012,0.0679012,0.0662651,0.0747126,0.0204082,0.0650888,0.0650888,0.0484848,0.0833333,0.0542169,0.0542169,0.0566038,0.0804598,0.0804598,0.0666667,0.0666667,0.0542169,0.0795455,0.0795455,0.043956,0.0852273,0.0852273,0.0833333,0.0581395,0.0564972,0.0571429,0.0614525,0.0635838,0.0632184,0.0635838,0.0632184,0.0635838,0.0635838,0.0614525,0.0614525,0.0614525,0.0614525,0.0263158,0.0253165,0.0679012,0.0666667,0.0666667,0.0679012,0.0679012,0.0662651,0.068323,0.0700637,0.0700637,0.0574713,0.0652174,0.0652174,0.0924855,0.111111,0.100671,0.100671,0.0952381,0.0952381,0.0958904,0.0958904,0.146341,0.0564972,0.0571429,0.0791367,0.0679012
97,0.0578035,0.50365,0.331169,0.364238,0.22619,0.135135,0.122995,0.263804,0.150838,0.346154,0.208092,0.192308,0.289157,0.163043,0.257485,0.141304,0.33758,0.2,0.295597,0.302632,0.302632,0.290123,0.176796,0.174863,0.192308,0.192308,0.192308,0.167568,0.677686,0.463768,1,0.698276,0.454545,0.281879,0.413793,0.259259,0.290323,0.169591,0.527132,0.342466,0.297297,0.170732,0.316176,0.177632,0.560606,0.375839,0.277108,0.164835,0.0724638,0.0670391,0.0472973,0.0410959,0.0509554,0.0451613,0.0689655,0.0710383,0.0710383,0.0647059,0.0670391,0.0674157,0.0689655,0.0710383,0.0689655,0.0710383,0.0451613,0.0670391,0.0650888,0.0689655,0.0410959,0.0536913,0.0769231,0.0696203,0.0696203,0.0679012,0.0764706,0.035461,0.0731707,0.0731707,0.0628931,0.0914286,0.0621118,0.0621118,0.0580645,0.0952381,0.0952381,0.0867052,0.0867052,0.0621118,0.0877193,0.0877193,0.0449438,0.0935673,0.0935673,0.0914286,0.0722892,0.0701754,0.0647059,0.0689655,0.0714286,0.0710059,0.0714286,0.0710059,0.0714286,0.0714286,0.0689655,0.0689655,0.0689655,0.0689655,0.0410959,0.0394737,0.0696203,0.0867052,0.0867052,0.0696203,0.0696203,0.0679012,0.0700637,0.0718954,0.0718954,0.0650888,0.0726257,0.0726257,0.0818713,0.107345,0.103448,0.103448,0.097561,0.097561,0.0985916,0.0985916,0.222222,0.0578035,0.0584795,0.0814815,0.0696203
97-charge,0.0581395,0.331169,0.416667,0.220238,0.297468,0.148352,0.148352,0.145251,0.265432,0.208092,0.276074,0.19337,0.163934,0.163934,0.142077,0.142077,0.201149,0.201149,0.297468,0.304636,0.304636,0.291925,0.177778,0.175824,0.180328,0.180328,0.180328,0.162162,0.463768,0.675,0.698276,1,0.281879,0.450382,0.259259,0.335526,0.163743,0.292208,0.342466,0.433824,0.164634,0.232258,0.171053,0.318519,0.375839,0.557252,0.159341,0.278788,0.0729927,0.0674157,0.047619,0.0413793,0.0512821,0.0454545,0.0693642,0.0714286,0.0714286,0.0650888,0.0674157,0.0677966,0.0693642,0.0714286,0.0693642,0.0714286,0.0454545,0.0674157,0.0654762,0.0693642,0.0413793,0.0540541,0.0774194,0.0700637,0.0700637,0.068323,0.0769231,0.0357143,0.0736196,0.0736196,0.0632911,0.091954,0.0625,0.0625,0.0584416,0.0828402,0.0828402,0.0747126,0.0747126,0.0625,0.0882353,0.0882353,0.0451977,0.0941176,0.0941176,0.091954,0.0662651,0.0643275,0.0650888,0.0693642,0.0718563,0.0714286,0.0718563,0.0714286,0.0718563,0.0718563,0.0693642,0.0693642,0.0693642,0.0693642,0.0413793,0.0397351,0.0700637,0.0747126,0.0747126,0.0700637,0.0700637,0.068323,0.0705128,0.0723684,0.0723684,0.0654762,0.0730337,0.0730337,0.0823529,0.107955,0.104167,0.104167,0.0981595,0.0981595,0.0992908,0.0992908,0.223404,0.0581395,0.0588235,0.0820896,0.0700637
98,0.0858896,0.438849,0.275641,0.342282,0.204819,0.114754,0.102703,0.25,0.136364,0.316129,0.180233,0.159341,0.276074,0.149171,0.243902,0.127072,0.324675,0.186047,0.242236,0.246753,0.246753,0.237805,0.156425,0.154696,0.172222,0.172222,0.172222,0.147541,0.437956,0.272727,0.454545,0.281879,1,0.681818,0.485075,0.311258,0.267974,0.147929,0.469231,0.292517,0.282759,0.15528,0.300752,0.161074,0.438849,0.275641,0.248485,0.138122,0.0839695,0.0946746,0.0955882,0.0735294,0.0890411,0.0684932,0.104294,0.0982659,0.0982659,0.100629,0.0946746,0.0952381,0.104294,0.0982659,0.104294,0.0982659,0.0758621,0.10119,0.101266,0.104294,0.0735294,0.0942029,0.117241,0.116438,0.116438,0.113333,0.120253,0.0687023,0.111111,0.111111,0.0866667,0.121212,0.1,0.1,0.104895,0.141026,0.141026,0.123457,0.123457,0.1,0.125,0.125,0.0909091,0.124224,0.124224,0.121212,0.109677,0.10625,0.100629,0.104294,0.10828,0.107595,0.10828,0.107595,0.10828,0.10828,0.104294,0.104294,0.104294,0.104294,0.0735294,0.0704225,0.116438,0.123457,0.123457,0.116438,0.116438,0.113333,0.117241,0.120567,0.120567,0.101266,0.107143,0.107143,0.11875,0.0734463,0.107914,0.107914,0.0943396,0.0943396,0.0948905,0.0948905,0.076555,0.0858896,0.0869565,0.0852713,0.116438
98-charge,0.0864198,0.275641,0.356164,0.198795,0.275641,0.127778,0.127778,0.130682,0.251572,0.180233,0.246914,0.160221,0.15,0.15,0.127778,0.127778,0.187135,0.187135,0.24375,0.248366,0.248366,0.239264,0.157303,0.155556,0.160221,0.160221,0.160221,0.142077,0.272727,0.433824,0.281879,0.450382,0.681818,1,0.311258,0.397163,0.142012,0.269737,0.292517,0.379562,0.149068,0.217105,0.154362,0.30303,0.275641,0.434783,0.132597,0.25,0.0846154,0.0952381,0.0962963,0.0740741,0.0896552,0.0689655,0.104938,0.0988372,0.0988372,0.101266,0.0952381,0.0958084,0.104938,0.0988372,0.104938,0.0988372,0.0763889,0.101796,0.101911,0.104938,0.0740741,0.0948905,0.118056,0.117241,0.117241,0.114094,0.121019,0.0692308,0.111842,0.111842,0.0872483,0.121951,0.100671,0.100671,0.105634,0.127389,0.127389,0.110429,0.110429,0.100671,0.125786,0.125786,0.0914634,0.125,0.125,0.121951,0.103226,0.1,0.101266,0.104938,0.108974,0.10828,0.108974,0.10828,0.108974,0.108974,0.104938,0.104938,0.104938,0.104938,0.0740741,0.070922,0.117241,0.110429,0.110429,0.117241,0.117241,0.114094,0.118056,0.121429,0.121429,0.101911,0.107784,0.107784,0.119497,0.0738636,0.108696,0.108696,0.0949367,0.0949367,0.0955882,0.0955882,0.0769231,0.0864198,0.0875,0.0859375,0.117241
